Likes and Reactions,Followed Accounts,Time Spent Online (hrs/weekday),Time Spent Online (hrs/weekend),Click-Through Rates (CTR),Conversion Rates,Ad Interaction Time (sec),DIY Crafts,Data Science,Digital Marketing,Eco-Friendly Living,Fashion Modelling,Fitness and Wellness,Gaming,Gardening,Gourmet Cooking,Investing and Finance,Music Production,Pet Care,Photography,Reading and Literature,Software Engineering,Travel and Adventure,Age_25-34,Age_35-44,Age_45-54,Age_55-64,Age_65+,Gender_Male,Location_Suburban,Location_Urban,Language_Hindi,Language_Mandarin,Language_Spanish,Education Level_High School,Education Level_Master,Education Level_PhD,Education Level_Technical,Device Usage_Mobile + Desktop,Device Usage_Mobile Only,Device Usage_Tablet,Income Level_100k+,Income Level_20k-40k,Income Level_40k-60k,Income Level_60k-80k,Income Level_80k-100k,Segment
1780,285,0.5,7.7,0.07,0.064,42,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,3
8533,273,1.7,3.5,0.045,0.023,49,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1
9211,67,2.3,6.4,0.138,0.073,85,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,3
5782,311,2.6,6.2,0.054,0.026,133,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
8184,40,1.8,7.3,0.05,0.018,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,3
5467,258,0.6,4.1,0.248,0.069,140,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,1
169,102,3.2,4.7,0.2,0.084,122,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1
4024,274,2.9,3.9,0.187,0.048,44,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1
6300,280,1.8,7.0,0.199,0.053,78,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,3
2107,103,0.7,2.6,0.242,0.03,115,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,2
9092,163,5.0,2.7,0.143,0.049,107,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
8219,403,2.7,3.6,0.055,0.013,107,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,0
2879,294,3.9,2.6,0.216,0.096,78,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
5020,89,2.5,4.9,0.186,0.08,168,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1
855,301,0.7,1.9,0.104,0.067,118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,2
6595,93,1.9,3.2,0.118,0.054,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,3
6035,374,1.9,7.4,0.103,0.079,61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2
9613,383,4.3,3.9,0.232,0.049,78,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0
2430,46,3.4,6.2,0.086,0.03,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,2
5805,351,1.7,1.8,0.241,0.016,177,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2
8401,336,4.9,2.7,0.228,0.065,83,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1
1116,416,1.9,6.7,0.158,0.093,134,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0
7447,434,5.0,6.3,0.145,0.015,97,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,1
8316,241,5.0,3.7,0.093,0.018,54,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,0
5038,102,1.4,7.7,0.005,0.043,33,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,3
2938,345,1.9,7.4,0.032,0.081,85,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,1
837,111,2.7,7.7,0.189,0.029,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,1
6300,421,3.5,4.0,0.118,0.025,159,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,1
8471,441,2.9,2.4,0.037,0.062,121,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1
331,175,4.9,5.4,0.066,0.054,147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1
2017,168,3.8,5.8,0.237,0.006,64,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,1
8634,23,1.5,1.9,0.092,0.008,163,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,3
6018,382,1.0,6.5,0.227,0.064,153,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1
2723,234,3.6,1.1,0.076,0.047,64,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0
8746,82,1.2,4.4,0.136,0.097,62,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
6501,258,4.0,3.3,0.005,0.068,173,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1
7172,100,1.9,6.2,0.13,0.001,178,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,3
2376,225,2.0,3.2,0.159,0.048,49,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
7493,470,0.5,6.8,0.059,0.041,128,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
8887,99,3.7,5.2,0.145,0.011,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,1
3974,38,1.0,6.6,0.162,0.092,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,2
4630,444,4.0,7.9,0.172,0.081,55,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0
7264,314,2.7,5.8,0.194,0.023,168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1
4597,436,4.0,7.9,0.078,0.026,56,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,1
8033,485,3.1,1.2,0.142,0.003,55,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
2235,229,0.9,3.4,0.245,0.03,135,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,3
6827,337,3.9,1.8,0.225,0.058,18,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,1
1665,224,0.8,2.8,0.238,0.042,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,1
408,230,2.7,6.9,0.097,0.097,149,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,3
8634,398,1.3,1.2,0.197,0.006,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3
8727,51,3.9,4.6,0.155,0.059,85,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1
8468,144,4.6,5.0,0.021,0.086,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,1
238,51,3.0,4.9,0.206,0.048,102,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
293,173,2.9,4.3,0.169,0.0,44,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,2
3357,370,3.9,6.5,0.05,0.024,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,0
3335,292,0.5,1.9,0.02,0.032,129,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,3
1042,67,4.6,3.2,0.209,0.097,166,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0
4720,311,1.4,5.3,0.02,0.091,99,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
5820,331,4.9,5.8,0.023,0.095,13,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0
6453,34,3.8,3.8,0.107,0.083,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1
5057,82,4.0,7.1,0.034,0.035,88,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,3
9245,382,3.5,3.9,0.228,0.091,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
9594,420,2.6,3.8,0.118,0.098,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,1
3481,138,3.1,1.3,0.142,0.035,106,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,1
5939,96,0.7,4.9,0.232,0.026,126,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,3
2980,339,3.3,6.0,0.133,0.055,176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
4987,435,3.3,1.8,0.088,0.019,29,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3
645,445,4.5,3.1,0.199,0.003,141,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,0
2027,162,2.8,6.5,0.111,0.095,107,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,3
4252,191,0.8,3.6,0.08,0.093,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,1
104,134,1.9,2.7,0.181,0.016,61,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
5633,76,3.5,5.7,0.2,0.041,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,0
9654,15,1.6,2.4,0.198,0.083,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,0
5478,134,1.8,7.3,0.244,0.066,41,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,1
6333,323,4.2,1.7,0.197,0.039,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,2
2763,335,3.1,5.9,0.192,0.074,156,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,3
9565,62,2.8,4.5,0.214,0.09,30,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0
3426,75,1.9,7.1,0.0,0.093,24,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,3
3759,323,3.8,1.9,0.091,0.038,141,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1
1231,91,1.8,5.7,0.184,0.017,107,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,3
4863,96,3.8,5.0,0.15,0.091,33,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
6837,11,0.8,4.4,0.044,0.009,35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,2
5192,213,4.4,4.4,0.076,0.072,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,0
6122,159,2.7,6.1,0.084,0.014,152,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,1
3259,302,2.5,7.6,0.142,0.039,31,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2
6259,413,3.2,1.6,0.208,0.041,98,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
7418,112,3.3,1.1,0.233,0.016,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,2
8545,33,1.1,6.6,0.188,0.092,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,3
5407,377,3.9,1.8,0.211,0.0,167,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
8620,221,1.7,7.9,0.118,0.089,117,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,0
3144,74,4.6,5.3,0.097,0.088,154,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1
9712,458,4.2,5.6,0.098,0.032,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,1
5736,218,2.1,2.4,0.154,0.07,91,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,1
2992,260,4.1,2.7,0.031,0.025,147,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
